actype,version,isa_offset,phase,fl,tas,rocd_lo,rocd_nom,rocd_hi,fuel_lo,fuel_nom,fuel_hi
GLF4,thaiapm-202607,15,climb,40,237.0,3041.0,2575.0,2191.0,,,
GLF4,thaiapm-202607,15,descent,40,207.0,,920.0,,,,
GLF4,thaiapm-202607,15,climb,60,269.0,3375.0,2967.0,2548.0,,,
GLF4,thaiapm-202607,15,descent,60,240.0,,1138.0,,,,
GLF4,thaiapm-202607,15,climb,80,280.0,3212.0,2888.0,2524.0,,,
GLF4,thaiapm-202607,15,descent,80,264.0,,1242.0,,,,
GLF4,thaiapm-202607,15,climb,100,297.0,2780.0,2400.0,1948.0,,,
GLF4,thaiapm-202607,15,descent,100,286.0,,1344.0,,,,
GLF4,thaiapm-202607,15,climb,120,325.0,2466.0,2064.0,1699.0,,,
GLF4,thaiapm-202607,15,descent,120,310.0,,1472.0,,,,
GLF4,thaiapm-202607,15,climb,140,348.0,2396.0,2097.0,1942.0,,,
GLF4,thaiapm-202607,15,descent,140,335.0,,1514.0,,,,
GLF4,thaiapm-202607,15,climb,160,366.0,2252.0,2016.0,1828.0,,,
GLF4,thaiapm-202607,15,descent,160,352.0,,1577.0,,,,
GLF4,thaiapm-202607,15,climb,180,382.0,2099.0,1888.0,1692.0,,,
GLF4,thaiapm-202607,15,descent,180,363.0,,1697.0,,,,
GLF4,thaiapm-202607,15,climb,200,394.0,1936.0,1712.0,1553.0,,,
GLF4,thaiapm-202607,15,descent,200,375.0,,1817.0,,,,
GLF4,thaiapm-202607,15,climb,220,404.0,1759.0,1561.0,1409.0,,,
GLF4,thaiapm-202607,15,descent,220,393.0,,1927.0,,,,
GLF4,thaiapm-202607,15,climb,240,413.0,1616.0,1433.0,1264.0,,,
GLF4,thaiapm-202607,15,descent,240,418.0,,2000.0,,,,
GLF4,thaiapm-202607,15,climb,260,425.0,1522.0,1309.0,1105.0,,,
GLF4,thaiapm-202607,15,descent,260,437.0,,2034.0,,,,
GLF4,thaiapm-202607,15,climb,280,435.0,1475.0,1229.0,1002.0,,,
GLF4,thaiapm-202607,15,descent,280,451.0,,2050.0,,,,
GLF4,thaiapm-202607,15,climb,300,453.0,1443.0,1217.0,984.0,,,
GLF4,thaiapm-202607,15,descent,300,462.0,,2050.0,,,,
GLF4,thaiapm-202607,15,climb,320,449.0,1443.0,1209.0,984.0,,,
GLF4,thaiapm-202607,15,descent,320,463.0,,2062.0,,,,
GLF4,thaiapm-202607,15,cruise,320,467.0,,,,,,
GLF4,thaiapm-202607,15,climb,340,445.0,1475.0,1225.0,986.0,,,
GLF4,thaiapm-202607,15,descent,340,463.0,,2049.0,,,,
GLF4,thaiapm-202607,15,cruise,340,463.0,,,,,,
GLF4,thaiapm-202607,15,climb,360,441.0,1466.0,1216.0,994.0,,,
GLF4,thaiapm-202607,15,descent,360,459.0,,1972.0,,,,
GLF4,thaiapm-202607,15,cruise,360,459.0,,,,,,
GLF4,thaiapm-202607,15,climb,380,441.0,1439.0,1150.0,978.0,,,
GLF4,thaiapm-202607,15,descent,380,459.0,,1930.0,,,,
GLF4,thaiapm-202607,15,cruise,380,459.0,,,,,,
GLF4,thaiapm-202607,15,climb,400,441.0,1336.0,1056.0,924.0,,,
GLF4,thaiapm-202607,15,descent,400,459.0,,1791.0,,,,
GLF4,thaiapm-202607,15,cruise,400,459.0,,,,,,
GLF4,thaiapm-202607,15,climb,420,441.0,1157.0,955.0,812.0,,,
GLF4,thaiapm-202607,15,descent,420,459.0,,1564.0,,,,
GLF4,thaiapm-202607,15,cruise,420,459.0,,,,,,
GLF4,thaiapm-202607,15,climb,440,441.0,1033.0,923.0,660.0,,,
GLF4,thaiapm-202607,15,cruise,440,459.0,,,,,,
GLF5,thaiapm-202607,15,climb,0,172.0,3243.0,2800.0,2462.0,,,
GLF5,thaiapm-202607,15,descent,0,125.0,,675.0,,,,
GLF5,thaiapm-202607,15,climb,5,173.0,3243.0,2800.0,2462.0,,,
GLF5,thaiapm-202607,15,descent,5,126.0,,675.0,,,,
GLF5,thaiapm-202607,15,climb,10,174.0,3243.0,2800.0,2462.0,,,
GLF5,thaiapm-202607,15,descent,10,127.0,,675.0,,,,
GLF5,thaiapm-202607,15,climb,15,183.0,3248.0,2805.0,2465.0,,,
GLF5,thaiapm-202607,15,descent,15,142.0,,714.0,,,,
GLF5,thaiapm-202607,15,climb,20,191.0,3253.0,2809.0,2467.0,,,
GLF5,thaiapm-202607,15,descent,20,157.0,,753.0,,,,
GLF5,thaiapm-202607,15,climb,30,209.0,3262.0,2819.0,2472.0,,,
GLF5,thaiapm-202607,15,descent,30,188.0,,831.0,,,,
GLF5,thaiapm-202607,15,climb,40,235.0,3422.0,2914.0,2483.0,,,
GLF5,thaiapm-202607,15,descent,40,207.0,,928.0,,,,
GLF5,thaiapm-202607,15,climb,60,269.0,3711.0,3081.0,2418.0,,,
GLF5,thaiapm-202607,15,descent,60,237.0,,1103.0,,,,
GLF5,thaiapm-202607,15,climb,80,280.0,3745.0,3048.0,2307.0,,,
GLF5,thaiapm-202607,15,descent,80,261.0,,1247.0,,,,
GLF5,thaiapm-202607,15,climb,100,298.0,3106.0,2516.0,1967.0,,,
GLF5,thaiapm-202607,15,descent,100,284.0,,1394.0,,,,
GLF5,thaiapm-202607,15,climb,120,334.0,2777.0,2331.0,1950.0,,,
GLF5,thaiapm-202607,15,descent,120,306.0,,1506.0,,,,
GLF5,thaiapm-202607,15,climb,140,363.0,2944.0,2543.0,2206.0,,,
GLF5,thaiapm-202607,15,descent,140,329.0,,1584.0,,,,
GLF5,thaiapm-202607,15,climb,160,375.0,2823.0,2487.0,2128.0,,,
GLF5,thaiapm-202607,15,descent,160,349.0,,1678.0,,,,
GLF5,thaiapm-202607,15,climb,180,387.0,2688.0,2400.0,2050.0,,,
GLF5,thaiapm-202607,15,descent,180,363.0,,1734.0,,,,
GLF5,thaiapm-202607,15,climb,200,399.0,2575.0,2306.0,2000.0,,,
GLF5,thaiapm-202607,15,descent,200,375.0,,1784.0,,,,
GLF5,thaiapm-202607,15,climb,220,411.0,2478.0,2209.0,1934.0,,,
GLF5,thaiapm-202607,15,descent,220,398.0,,1905.0,,,,
GLF5,thaiapm-202607,15,climb,240,424.0,2369.0,2081.0,1825.0,,,
GLF5,thaiapm-202607,15,descent,240,422.0,,2025.0,,,,
GLF5,thaiapm-202607,15,climb,260,437.0,2209.0,1965.0,1675.0,,,
GLF5,thaiapm-202607,15,descent,260,437.0,,2105.0,,,,
GLF5,thaiapm-202607,15,climb,280,450.0,2047.0,1810.0,1522.0,,,
GLF5,thaiapm-202607,15,descent,280,451.0,,2179.0,,,,
GLF5,thaiapm-202607,15,climb,300,464.0,1983.0,1717.0,1445.0,,,
GLF5,thaiapm-202607,15,descent,300,462.0,,2226.0,,,,
GLF5,thaiapm-202607,15,climb,320,467.0,2080.0,1775.0,1470.0,,,
GLF5,thaiapm-202607,15,descent,320,464.0,,2206.0,,,,
GLF5,thaiapm-202607,15,climb,340,463.0,2206.0,1825.0,1481.0,,,
GLF5,thaiapm-202607,15,descent,340,463.0,,2144.0,,,,
GLF5,thaiapm-202607,15,cruise,340,477.0,,,,,,
GLF5,thaiapm-202607,15,climb,360,459.0,2191.0,1825.0,1466.0,,,
GLF5,thaiapm-202607,15,descent,360,459.0,,2080.0,,,,
GLF5,thaiapm-202607,15,cruise,360,473.0,,,,,,
GLF5,thaiapm-202607,15,climb,380,459.0,2064.0,1728.0,1345.0,,,
GLF5,thaiapm-202607,15,descent,380,459.0,,2003.0,,,,
GLF5,thaiapm-202607,15,cruise,380,473.0,,,,,,
GLF5,thaiapm-202607,15,climb,400,459.0,1761.0,1359.0,1007.0,,,
GLF5,thaiapm-202607,15,descent,400,459.0,,1915.0,,,,
GLF5,thaiapm-202607,15,cruise,400,473.0,,,,,,
GLF5,thaiapm-202607,15,climb,420,459.0,1514.0,1072.0,777.0,,,
GLF5,thaiapm-202607,15,descent,420,459.0,,1701.0,,,,
GLF5,thaiapm-202607,15,cruise,420,473.0,,,,,,
GLF5,thaiapm-202607,15,climb,440,459.0,1258.0,928.0,633.0,,,
GLF5,thaiapm-202607,15,descent,440,459.0,,1301.0,,,,
GLF5,thaiapm-202607,15,cruise,440,473.0,,,,,,
GLF5,thaiapm-202607,15,climb,460,459.0,889.0,703.0,505.0,,,
GLF5,thaiapm-202607,15,descent,460,459.0,,1280.0,,,,
GLF6,thaiapm-202607,15,climb,0,179.0,3130.0,2625.0,2256.0,,,
GLF6,thaiapm-202607,15,descent,0,129.0,,675.0,,,,
GLF6,thaiapm-202607,15,climb,5,180.0,3130.0,2625.0,2256.0,,,
GLF6,thaiapm-202607,15,descent,5,129.0,,675.0,,,,
GLF6,thaiapm-202607,15,climb,10,182.0,3130.0,2625.0,2256.0,,,
GLF6,thaiapm-202607,15,descent,10,130.0,,675.0,,,,
GLF6,thaiapm-202607,15,climb,15,189.0,3196.0,2673.0,2284.0,,,
GLF6,thaiapm-202607,15,descent,15,144.0,,714.0,,,,
GLF6,thaiapm-202607,15,climb,20,196.0,3262.0,2722.0,2312.0,,,
GLF6,thaiapm-202607,15,descent,20,159.0,,753.0,,,,
GLF6,thaiapm-202607,15,climb,30,210.0,3394.0,2819.0,2369.0,,,
GLF6,thaiapm-202607,15,descent,30,188.0,,831.0,,,,
GLF6,thaiapm-202607,15,climb,40,216.0,3489.0,2897.0,2431.0,,,
GLF6,thaiapm-202607,15,descent,40,207.0,,912.0,,,,
GLF6,thaiapm-202607,15,climb,60,242.0,3520.0,2831.0,2258.0,,,
GLF6,thaiapm-202607,15,descent,60,240.0,,1056.0,,,,
GLF6,thaiapm-202607,15,climb,80,273.0,3338.0,2608.0,2021.0,,,
GLF6,thaiapm-202607,15,descent,80,268.0,,1150.0,,,,
GLF6,thaiapm-202607,15,climb,100,295.0,2882.0,2285.0,1786.0,,,
GLF6,thaiapm-202607,15,descent,100,287.0,,1231.0,,,,
GLF6,thaiapm-202607,15,climb,120,329.0,2647.0,2186.0,1767.0,,,
GLF6,thaiapm-202607,15,descent,120,309.0,,1344.0,,,,
GLF6,thaiapm-202607,15,climb,140,361.0,2697.0,2268.0,1950.0,,,
GLF6,thaiapm-202607,15,descent,140,336.0,,1456.0,,,,
GLF6,thaiapm-202607,15,climb,160,376.0,2585.0,2191.0,1872.0,,,
GLF6,thaiapm-202607,15,descent,160,356.0,,1584.0,,,,
GLF6,thaiapm-202607,15,climb,180,388.0,2505.0,2128.0,1798.0,,,
GLF6,thaiapm-202607,15,descent,180,378.0,,1712.0,,,,
GLF6,thaiapm-202607,15,climb,200,400.0,2427.0,2050.0,1748.0,,,
GLF6,thaiapm-202607,15,descent,200,399.0,,1825.0,,,,
GLF6,thaiapm-202607,15,climb,220,412.0,2288.0,1984.0,1678.0,,,
GLF6,thaiapm-202607,15,descent,220,411.0,,1934.0,,,,
GLF6,thaiapm-202607,15,climb,240,425.0,2132.0,1880.0,1561.0,,,
GLF6,thaiapm-202607,15,descent,240,424.0,,2008.0,,,,
GLF6,thaiapm-202607,15,climb,260,438.0,2020.0,1752.0,1448.0,,,
GLF6,thaiapm-202607,15,descent,260,438.0,,2105.0,,,,
GLF6,thaiapm-202607,15,climb,280,452.0,1919.0,1623.0,1343.0,,,
GLF6,thaiapm-202607,15,descent,280,452.0,,2191.0,,,,
GLF6,thaiapm-202607,15,climb,300,466.0,1775.0,1495.0,1176.0,,,
GLF6,thaiapm-202607,15,descent,300,467.0,,2206.0,,,,
GLF6,thaiapm-202607,15,climb,320,481.0,1659.0,1406.0,1060.0,,,
GLF6,thaiapm-202607,15,descent,320,482.0,,2231.0,,,,
GLF6,thaiapm-202607,15,climb,340,491.0,1740.0,1441.0,1054.0,,,
GLF6,thaiapm-202607,15,descent,340,490.0,,2247.0,,,,
GLF6,thaiapm-202607,15,cruise,340,510.0,,,,,,
GLF6,thaiapm-202607,15,climb,360,487.0,1919.0,1522.0,1050.0,,,
GLF6,thaiapm-202607,15,descent,360,487.0,,2159.0,,,,
GLF6,thaiapm-202607,15,cruise,360,505.0,,,,,,
GLF6,thaiapm-202607,15,climb,380,486.0,1903.0,1512.0,1033.0,,,
GLF6,thaiapm-202607,15,descent,380,486.0,,2031.0,,,,
GLF6,thaiapm-202607,15,cruise,380,505.0,,,,,,
GLF6,thaiapm-202607,15,climb,400,486.0,1666.0,1284.0,940.0,,,
GLF6,thaiapm-202607,15,descent,400,486.0,,1894.0,,,,
GLF6,thaiapm-202607,15,cruise,400,505.0,,,,,,
GLF6,thaiapm-202607,15,climb,420,486.0,1344.0,1002.0,748.0,,,
GLF6,thaiapm-202607,15,descent,420,486.0,,1648.0,,,,
GLF6,thaiapm-202607,15,cruise,420,505.0,,,,,,
GLF6,thaiapm-202607,15,climb,440,486.0,1103.0,859.0,592.0,,,
GLF6,thaiapm-202607,15,descent,440,486.0,,1409.0,,,,
GLF6,thaiapm-202607,15,cruise,440,505.0,,,,,,
GLF6,thaiapm-202607,15,descent,460,486.0,,1188.0,,,,
H25B,thaiapm-202607,15,climb,0,202.0,3231.0,2881.0,2606.0,,,
H25B,thaiapm-202607,15,descent,0,134.0,,675.0,,,,
H25B,thaiapm-202607,15,climb,5,203.0,3231.0,2881.0,2606.0,,,
H25B,thaiapm-202607,15,descent,5,135.0,,675.0,,,,
H25B,thaiapm-202607,15,climb,10,205.0,3231.0,2881.0,2606.0,,,
H25B,thaiapm-202607,15,descent,10,136.0,,675.0,,,,
H25B,thaiapm-202607,15,climb,15,210.0,3207.0,2871.0,2603.0,,,
H25B,thaiapm-202607,15,descent,15,149.0,,706.0,,,,
H25B,thaiapm-202607,15,climb,20,214.0,3183.0,2861.0,2600.0,,,
H25B,thaiapm-202607,15,descent,20,162.0,,738.0,,,,
H25B,thaiapm-202607,15,climb,30,224.0,3135.0,2841.0,2593.0,,,
H25B,thaiapm-202607,15,descent,30,188.0,,800.0,,,,
H25B,thaiapm-202607,15,climb,40,235.0,3195.0,2892.0,2640.0,,,
H25B,thaiapm-202607,15,descent,40,205.0,,944.0,,,,
H25B,thaiapm-202607,15,climb,60,257.0,3165.0,2880.0,2591.0,,,
H25B,thaiapm-202607,15,descent,60,233.0,,1169.0,,,,
H25B,thaiapm-202607,15,climb,80,275.0,3025.0,2752.0,2427.0,,,
H25B,thaiapm-202607,15,descent,80,253.0,,1312.0,,,,
H25B,thaiapm-202607,15,climb,100,288.0,2897.0,2641.0,2363.0,,,
H25B,thaiapm-202607,15,descent,100,274.0,,1425.0,,,,
H25B,thaiapm-202607,15,climb,120,297.0,2717.0,2497.0,2270.0,,,
H25B,thaiapm-202607,15,descent,120,295.0,,1491.0,,,,
H25B,thaiapm-202607,15,climb,140,306.0,2540.0,2320.0,2105.0,,,
H25B,thaiapm-202607,15,descent,140,314.0,,1569.0,,,,
H25B,thaiapm-202607,15,climb,160,316.0,2370.0,2137.0,1953.0,,,
H25B,thaiapm-202607,15,descent,160,333.0,,1667.0,,,,
H25B,thaiapm-202607,15,climb,180,326.0,2194.0,1977.0,1791.0,,,
H25B,thaiapm-202607,15,descent,180,351.0,,1748.0,,,,
H25B,thaiapm-202607,15,climb,200,336.0,2016.0,1823.0,1639.0,,,
H25B,thaiapm-202607,15,descent,200,369.0,,1825.0,,,,
H25B,thaiapm-202607,15,climb,220,347.0,1856.0,1664.0,1503.0,,,
H25B,thaiapm-202607,15,descent,220,387.0,,1941.0,,,,
H25B,thaiapm-202607,15,climb,240,358.0,1681.0,1503.0,1359.0,,,
H25B,thaiapm-202607,15,descent,240,405.0,,2069.0,,,,
H25B,thaiapm-202607,15,climb,260,369.0,1553.0,1391.0,1250.0,,,
H25B,thaiapm-202607,15,descent,260,420.0,,2159.0,,,,
H25B,thaiapm-202607,15,cruise,260,451.0,,,,,,
H25B,thaiapm-202607,15,climb,280,376.0,1600.0,1433.0,1264.0,,,
H25B,thaiapm-202607,15,descent,280,430.0,,2191.0,,,,
H25B,thaiapm-202607,15,cruise,280,447.0,,,,,,
H25B,thaiapm-202607,15,climb,300,372.0,1631.0,1464.0,1279.0,,,
H25B,thaiapm-202607,15,descent,300,436.0,,1872.0,,,,
H25B,thaiapm-202607,15,cruise,300,443.0,,,,,,
H25B,thaiapm-202607,15,climb,320,369.0,1569.0,1359.0,1184.0,,,
H25B,thaiapm-202607,15,descent,320,439.0,,1530.0,,,,
H25B,thaiapm-202607,15,cruise,320,439.0,,,,,,
H25B,thaiapm-202607,15,climb,340,366.0,1421.0,1216.0,1056.0,,,
H25B,thaiapm-202607,15,descent,340,435.0,,1421.0,,,,
H25B,thaiapm-202607,15,cruise,340,435.0,,,,,,
H25B,thaiapm-202607,15,climb,360,363.0,1165.0,1006.0,850.0,,,
H25B,thaiapm-202607,15,descent,360,432.0,,1255.0,,,,
H25B,thaiapm-202607,15,cruise,360,432.0,,,,,,
H25B,thaiapm-202607,15,climb,380,362.0,959.0,769.0,609.0,,,
H25B,thaiapm-202607,15,descent,380,431.0,,1084.0,,,,
H25B,thaiapm-202607,15,cruise,380,431.0,,,,,,
HDJT,thaiapm-202607,15,climb,0,178.0,2719.0,2462.0,2290.0,,,
HDJT,thaiapm-202607,15,descent,0,123.0,,638.0,,,,
HDJT,thaiapm-202607,15,climb,5,179.0,2719.0,2462.0,2290.0,,,
HDJT,thaiapm-202607,15,descent,5,124.0,,638.0,,,,
HDJT,thaiapm-202607,15,climb,10,181.0,2719.0,2462.0,2290.0,,,
HDJT,thaiapm-202607,15,descent,10,125.0,,638.0,,,,
HDJT,thaiapm-202607,15,climb,15,189.0,2812.0,2552.0,2366.0,,,
HDJT,thaiapm-202607,15,descent,15,143.0,,709.0,,,,
HDJT,thaiapm-202607,15,climb,20,198.0,2905.0,2641.0,2442.0,,,
HDJT,thaiapm-202607,15,descent,20,162.0,,781.0,,,,
HDJT,thaiapm-202607,15,climb,30,216.0,3091.0,2819.0,2594.0,,,
HDJT,thaiapm-202607,15,descent,30,199.0,,925.0,,,,
HDJT,thaiapm-202607,15,climb,40,221.0,3258.0,3009.0,2769.0,,,
HDJT,thaiapm-202607,15,descent,40,220.0,,1088.0,,,,
HDJT,thaiapm-202607,15,climb,60,229.0,3305.0,3088.0,2847.0,,,
HDJT,thaiapm-202607,15,descent,60,254.0,,1328.0,,,,
HDJT,thaiapm-202607,15,climb,80,236.0,3111.0,2878.0,2656.0,,,
HDJT,thaiapm-202607,15,descent,80,276.0,,1448.0,,,,
HDJT,thaiapm-202607,15,climb,100,243.0,2944.0,2703.0,2489.0,,,
HDJT,thaiapm-202607,15,descent,100,292.0,,1530.0,,,,
HDJT,thaiapm-202607,15,climb,120,250.0,2722.0,2528.0,2345.0,,,
HDJT,thaiapm-202607,15,descent,120,304.0,,1584.0,,,,
HDJT,thaiapm-202607,15,climb,140,258.0,2489.0,2328.0,2162.0,,,
HDJT,thaiapm-202607,15,descent,140,314.0,,1631.0,,,,
HDJT,thaiapm-202607,15,climb,160,266.0,2280.0,2130.0,1984.0,,,
HDJT,thaiapm-202607,15,descent,160,326.0,,1728.0,,,,
HDJT,thaiapm-202607,15,climb,180,275.0,2070.0,1928.0,1798.0,,,
HDJT,thaiapm-202607,15,descent,180,337.0,,1809.0,,,,
HDJT,thaiapm-202607,15,climb,200,284.0,1767.0,1630.0,1495.0,,,
HDJT,thaiapm-202607,15,descent,200,347.0,,1856.0,,,,
HDJT,thaiapm-202607,15,climb,220,293.0,1545.0,1422.0,1297.0,,,
HDJT,thaiapm-202607,15,descent,220,358.0,,1934.0,,,,
HDJT,thaiapm-202607,15,climb,240,303.0,1480.0,1375.0,1250.0,,,
HDJT,thaiapm-202607,15,descent,240,371.0,,2016.0,,,,
HDJT,thaiapm-202607,15,climb,260,313.0,1359.0,1262.0,1153.0,,,
HDJT,thaiapm-202607,15,descent,260,382.0,,2050.0,,,,
HDJT,thaiapm-202607,15,cruise,260,393.0,,,,,,
HDJT,thaiapm-202607,15,climb,280,323.0,1200.0,1103.0,1025.0,,,
HDJT,thaiapm-202607,15,descent,280,391.0,,2081.0,,,,
HDJT,thaiapm-202607,15,cruise,280,390.0,,,,,,
HDJT,thaiapm-202607,15,climb,300,332.0,1150.0,1041.0,960.0,,,
HDJT,thaiapm-202607,15,descent,300,396.0,,2144.0,,,,
HDJT,thaiapm-202607,15,cruise,300,387.0,,,,,,
HDJT,thaiapm-202607,15,climb,320,332.0,1166.0,1056.0,976.0,,,
HDJT,thaiapm-202607,15,descent,320,393.0,,2144.0,,,,
HDJT,thaiapm-202607,15,cruise,320,383.0,,,,,,
HDJT,thaiapm-202607,15,climb,340,329.0,1076.0,975.0,897.0,,,
HDJT,thaiapm-202607,15,descent,340,389.0,,2077.0,,,,
HDJT,thaiapm-202607,15,cruise,340,380.0,,,,,,
HDJT,thaiapm-202607,15,climb,360,326.0,959.0,843.0,753.0,,,
HDJT,thaiapm-202607,15,descent,360,386.0,,2030.0,,,,
HDJT,thaiapm-202607,15,cruise,360,376.0,,,,,,
HDJT,thaiapm-202607,15,climb,380,326.0,872.0,780.0,706.0,,,
HDJT,thaiapm-202607,15,descent,380,385.0,,1912.0,,,,
LJ60,thaiapm-202607,15,climb,0,192.0,3402.0,3022.0,2748.0,,,
LJ60,thaiapm-202607,15,descent,0,147.0,,769.0,,,,
LJ60,thaiapm-202607,15,climb,5,193.0,3402.0,3022.0,2748.0,,,
LJ60,thaiapm-202607,15,descent,5,148.0,,769.0,,,,
LJ60,thaiapm-202607,15,climb,10,195.0,3402.0,3022.0,2748.0,,,
LJ60,thaiapm-202607,15,descent,10,149.0,,769.0,,,,
LJ60,thaiapm-202607,15,climb,15,198.0,3551.0,3138.0,2807.0,,,
LJ60,thaiapm-202607,15,descent,15,162.0,,808.0,,,,
LJ60,thaiapm-202607,15,climb,20,202.0,3701.0,3255.0,2866.0,,,
LJ60,thaiapm-202607,15,descent,20,175.0,,847.0,,,,
LJ60,thaiapm-202607,15,climb,30,210.0,4000.0,3488.0,2983.0,,,
LJ60,thaiapm-202607,15,descent,30,203.0,,925.0,,,,
LJ60,thaiapm-202607,15,climb,40,215.0,3956.0,3416.0,2994.0,,,
LJ60,thaiapm-202607,15,descent,40,220.0,,1038.0,,,,
LJ60,thaiapm-202607,15,climb,60,228.0,3876.0,3249.0,2726.0,,,
LJ60,thaiapm-202607,15,descent,60,249.0,,1231.0,,,,
LJ60,thaiapm-202607,15,climb,80,249.0,3792.0,3114.0,2427.0,,,
LJ60,thaiapm-202607,15,descent,80,270.0,,1359.0,,,,
LJ60,thaiapm-202607,15,climb,100,274.0,3600.0,3041.0,2501.0,,,
LJ60,thaiapm-202607,15,descent,100,288.0,,1550.0,,,,
LJ60,thaiapm-202607,15,climb,120,294.0,3425.0,2952.0,2584.0,,,
LJ60,thaiapm-202607,15,descent,120,309.0,,1631.0,,,,
LJ60,thaiapm-202607,15,climb,140,306.0,3303.0,2924.0,2554.0,,,
LJ60,thaiapm-202607,15,descent,140,334.0,,1666.0,,,,
LJ60,thaiapm-202607,15,climb,160,316.0,3218.0,2876.0,2487.0,,,
LJ60,thaiapm-202607,15,descent,160,358.0,,1728.0,,,,
LJ60,thaiapm-202607,15,climb,180,326.0,3060.0,2673.0,2246.0,,,
LJ60,thaiapm-202607,15,descent,180,381.0,,1775.0,,,,
LJ60,thaiapm-202607,15,climb,200,337.0,2738.0,2410.0,1986.0,,,
LJ60,thaiapm-202607,15,descent,200,402.0,,1856.0,,,,
LJ60,thaiapm-202607,15,climb,220,348.0,2570.0,2178.0,1822.0,,,
LJ60,thaiapm-202607,15,descent,220,418.0,,1919.0,,,,
LJ60,thaiapm-202607,15,climb,240,359.0,2384.0,2016.0,1647.0,,,
LJ60,thaiapm-202607,15,descent,240,432.0,,2000.0,,,,
LJ60,thaiapm-202607,15,climb,260,371.0,2144.0,1838.0,1456.0,,,
LJ60,thaiapm-202607,15,descent,260,442.0,,2027.0,,,,
LJ60,thaiapm-202607,15,climb,280,383.0,1977.0,1678.0,1352.0,,,
LJ60,thaiapm-202607,15,descent,280,448.0,,2097.0,,,,
LJ60,thaiapm-202607,15,climb,300,395.0,1760.0,1503.0,1268.0,,,
LJ60,thaiapm-202607,15,descent,300,451.0,,2198.0,,,,
LJ60,thaiapm-202607,15,cruise,300,457.0,,,,,,
LJ60,thaiapm-202607,15,climb,320,408.0,1864.0,1536.0,1277.0,,,
LJ60,thaiapm-202607,15,descent,320,450.0,,2256.0,,,,
LJ60,thaiapm-202607,15,cruise,320,453.0,,,,,,
LJ60,thaiapm-202607,15,climb,340,408.0,2126.0,1716.0,1294.0,,,
LJ60,thaiapm-202607,15,descent,340,446.0,,2248.0,,,,
LJ60,thaiapm-202607,15,cruise,340,449.0,,,,,,
LJ60,thaiapm-202607,15,climb,360,404.0,1982.0,1652.0,1139.0,,,
LJ60,thaiapm-202607,15,descent,360,442.0,,2070.0,,,,
LJ60,thaiapm-202607,15,cruise,360,445.0,,,,,,
LJ60,thaiapm-202607,15,climb,380,404.0,1923.0,1525.0,1078.0,,,
LJ60,thaiapm-202607,15,descent,380,442.0,,1712.0,,,,
LJ60,thaiapm-202607,15,cruise,380,445.0,,,,,,
LJ60,thaiapm-202607,15,cruise,400,445.0,,,,,,
SF34,thaiapm-202607,15,climb,0,158.0,1821.0,1569.0,1375.0,,,
SF34,thaiapm-202607,15,descent,0,135.0,,675.0,,,,
SF34,thaiapm-202607,15,climb,5,159.0,1821.0,1569.0,1375.0,,,
SF34,thaiapm-202607,15,descent,5,136.0,,675.0,,,,
SF34,thaiapm-202607,15,climb,10,160.0,1821.0,1569.0,1375.0,,,
SF34,thaiapm-202607,15,descent,10,137.0,,675.0,,,,
SF34,thaiapm-202607,15,climb,15,162.0,1753.0,1520.0,1344.0,,,
SF34,thaiapm-202607,15,descent,15,152.0,,718.0,,,,
SF34,thaiapm-202607,15,climb,20,164.0,1686.0,1472.0,1312.0,,,
SF34,thaiapm-202607,15,descent,20,166.0,,761.0,,,,
SF34,thaiapm-202607,15,climb,30,167.0,1550.0,1375.0,1250.0,,,
SF34,thaiapm-202607,15,descent,30,196.0,,847.0,,,,
SF34,thaiapm-202607,15,climb,40,170.0,1486.0,1344.0,1216.0,,,
SF34,thaiapm-202607,15,descent,40,207.0,,920.0,,,,
SF34,thaiapm-202607,15,climb,60,174.0,1367.0,1247.0,1119.0,,,
SF34,thaiapm-202607,15,descent,60,228.0,,978.0,,,,
SF34,thaiapm-202607,15,climb,80,177.0,1247.0,1119.0,1009.0,,,
SF34,thaiapm-202607,15,descent,80,245.0,,944.0,,,,
SF34,thaiapm-202607,15,climb,100,180.0,1103.0,975.0,866.0,,,
SF34,thaiapm-202607,15,descent,100,258.0,,909.0,,,,
SF34,thaiapm-202607,15,climb,120,183.0,959.0,839.0,738.0,,,
SF34,thaiapm-202607,15,descent,120,264.0,,847.0,,,,
SF34,thaiapm-202607,15,climb,140,186.0,831.0,730.0,641.0,,,
SF34,thaiapm-202607,15,descent,140,264.0,,769.0,,,,
SF34,thaiapm-202607,15,climb,160,190.0,722.0,617.0,512.0,,,
SF34,thaiapm-202607,15,descent,160,261.0,,738.0,,,,
SF34,thaiapm-202607,15,cruise,160,240.0,,,,,,
SF34,thaiapm-202607,15,cruise,180,238.0,,,,,,
SU95,thaiapm-202607,15,climb,0,147.0,3104.0,2834.0,2680.0,,,
SU95,thaiapm-202607,15,descent,0,144.0,,769.0,,,,
SU95,thaiapm-202607,15,climb,5,148.0,3104.0,2834.0,2680.0,,,
SU95,thaiapm-202607,15,descent,5,145.0,,769.0,,,,
SU95,thaiapm-202607,15,climb,10,149.0,3104.0,2834.0,2680.0,,,
SU95,thaiapm-202607,15,descent,10,146.0,,769.0,,,,
SU95,thaiapm-202607,15,climb,15,152.0,2862.0,2472.0,2287.0,,,
